day,created_at,lng,lat,place_country,place_full_name,place_place_type,user_favourites_count,user_name,user_description,user_location,user_verified,user_followers_count,user_url,user_geo_enabled,user_friends_count,user_id,user_lang,user_time_zone,user_created_at,user_profile_image_url,text,source,sentiment,count
Wed Mar 22, Wed Mar 22 23:38:37 2017,-122.436232,47.495315, United States," Seattle, WA", city,2562, Kate Hotler," ""UX Designer[d] @tableau in Seattle: #datapluswomen. Advocate w/ @SNGreenways; @teachforamerica @DenisonU alum. Foodista."""," Seattle, WA; United States", False,1113, http://linkedin.com/in/katehotler, True,2136,491493842, en, Pacific Time (US & Canada), Mon Feb 13 18:03:44 2012, http://pbs.twimg.com/profile_images/662801084130332672/wKQB7ZLQ.png," "".@ZWhitehurst nice talk at UX Budapest, thanks \u270c\ufe0f"""," <a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",neutral,1
Wed Mar 22, Wed Mar 22 23:39:57 2017,-82.620093,27.821353, United States," Tampa, FL", city,269, Beth Galambos," ""Product gal. UX advocate. Marketing maven. Boston Terrier owner. Art lover. Fashionista. Sometimes purple hair wearer."""," Tampa, Florida", False,323, http://www.bethgalambos.com, True,791,30055905, en, Eastern Time (US & Canada), Thu Apr 09 20:07:36 2009, http://pbs.twimg.com/profile_images/568814238240477184/R8CmBm3b.jpeg," ""\U0001f449Tips for a healthy user research mindset geared for flexibility, creativity, and failure - @steveportigal\u2026 https://t.co/wWmGlDacEo"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Wed Mar 22, Wed Mar 22 23:42:08 2017,-71.191421,42.227797, United States," Boston, MA", city,34, Jobs at Continuum, None, None, False,189, None, True,42,3431841232, en, Pacific Time (US & Canada), Wed Aug 19 17:47:29 2015, http://pbs.twimg.com/profile_images/634087033774800896/fBt8ZmFQ.png," ""asking UX, Analytics to @beantin on the @uxpodcast live stream https://t.co/Ylz22iDue9"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",neutral,1
Wed Mar 22, Wed Mar 22 23:47:36 2017,-117.86894,33.606077, United States," Irvine, CA", city,0, TMJ-CAO Art Jobs," ""Follow this account for geo-targeted Art/Design job tweets in Orange County, CA. Need help? Tweet us at @CareerArc!"""," Orange County, CA", False,277, http://www.careerarc.com/job-seeker, True,184,27339752, en, Eastern Time (US & Canada), Sun Mar 29 00:07:02 2009, http://pbs.twimg.com/profile_images/685300443891695616/TAyM7jlR.jpg," ""This #job might be a great fit for you: UX/UI Senior Visual Designer - https://t.co/4ASqBhI4c7 #BusinessMgmt\u2026 https://t.co/zYCofrOChP"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Wed Mar 22, Wed Mar 22 23:49:09 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,437, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""We're #hiring! Read about our latest #job opening here: Net Software Architect - https://t.co/ljF6aYlbVI #API #SoftwareJobs #UX #QA"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Wed Mar 22, Wed Mar 22 23:58:31 2017,-122.32889,37.497748, United States," Belmont, CA", city,0, SanFran Web Jobs," ""Follow this account for geo-targeted Web Design/Development job tweets in San Francisco, CA. Need help? Tweet us at @CareerArc!"""," San Francisco, CA", False,292, http://www.careerarc.com/job-seeker, True,113,236524394, en, Central Time (US & Canada), Mon Jan 10 19:54:04 2011, http://pbs.twimg.com/profile_images/714739502607155201/7yD-AWpb.jpg," ""We need to time capsule this.  He meant to say timebox. #ux"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Wed Mar 22, Wed Mar 22 23:59:06 2017,-82.620093,27.821353, United States," Tampa, FL", city,269, Beth Galambos," ""Product gal. UX advocate. Marketing maven. Boston Terrier owner. Art lover. Fashionista. Sometimes purple hair wearer."""," Tampa, Florida", False,324, http://www.bethgalambos.com, True,791,30055905, en, Eastern Time (US & Canada), Thu Apr 09 20:07:36 2009, http://pbs.twimg.com/profile_images/568814238240477184/R8CmBm3b.jpeg," ""Facebook la est\xe1 cagando en sus aplicaciones m\xf3viles. La UX ni est\xe1 ni se la espera https://t.co/wboRcGbuUz"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 00:07:42 2017,-122.514926,37.708075, United States," San Francisco, CA", city,13425, andi galpern," ""Founder of @cascadesf. Designer. Activist. Part Rock Star! _Î_Å_Î__"""," San Francisco, CA", False,9342, http://andigalpern.com, True,1581,15071058, en, Pacific Time (US & Canada), Tue Jun 10 08:10:09 2008, http://pbs.twimg.com/profile_images/838788825992159236/QZGQMep0.jpg," ""Thanks for the talk @galyailiev at UX Budapest \u270c\ufe0f"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 00:22:57 2017,-96.85743,32.997151, United States," Plano, TX", city,748, Carri Craver," ""UX Strategist, Product Manager at @assetpanda, podcast addict, aspiring minimalist, @cofounderslab organizer"""," Dallas, Tx", False,812, https://dribbble.com/ccgirl, True,459,14073810, en, Mountain Time (US & Canada), Mon Mar 03 18:38:32 2008, http://pbs.twimg.com/profile_images/3783216013/9686c24c654ea4c32bc3ba5b65bfb547.jpeg," ""I love noticing those subtle UX/animation changes (i.e. Facebook's most recent app update)"""," <a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",negative,1
Thu Mar 23, Thu Mar 23 00:23:48 2017,-84.576827,33.647503, United States," Atlanta, GA", city,123, Kaela Burns," ""Nomad. Music freak. Food lover. Doer. Quirk master. Lover. Wino. Fighter. Writer. Slytherpuff. Queer."""," BFE, GA", False,74, http://youtube.com/user/baela91, True,110,759604598, en, Eastern Time (US & Canada), Wed Aug 15 15:37:38 2012, http://pbs.twimg.com/profile_images/789360864889561088/dNoBEDq1.jpg," ""The clap-on-clap-off didn't take off - will this? No easier from UX pov - relies on adoption of voice-controlled sm\u2026 https://t.co/95N87HVWkV"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 00:25:19 2017,-97.350366,49.713679, Canada," Winnipeg, Manitoba", city,828, Ted Sims, None," Winnipeg, Manitoba", False,76, None, True,122,1438210748, en, Central Time (US & Canada), Sat May 18 12:02:26 2013, http://pbs.twimg.com/profile_images/788898859523067904/7lyTjiEZ.jpg," ""UX Knowledge Share: Sitemaps  https://t.co/3UdRzSBRBJ  #UX #sitemap #leadership #coned"""," <a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",positive,1
Thu Mar 23, Thu Mar 23 00:32:37 2017,-122.514926,37.708075, United States," San Francisco, CA", city,0, San Fran Design Jobs," ""Follow this account for geo-targeted Art/Design job tweets in San Francisco, CA. Need help? Tweet us at @CareerArc!"""," San Francisco, CA", False,497, http://www.careerarc.com/job-seeker, True,216,22862181, en, Eastern Time (US & Canada), Thu Mar 05 01:47:55 2009, http://pbs.twimg.com/profile_images/677811281089327105/vMO_WNn7.jpg," ""Objetivos del #LeanUX by @inakigh en @UXacademy_es #ux https://t.co/9s0adWRH27"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",neutral,1
Thu Mar 23, Thu Mar 23 00:36:53 2017,-89.001504,30.386899, United States," Biloxi, MS", city,551, Alex Durfee, None, None, False,115, None, True,117,585960129, en, None, Sun May 20 18:25:28 2012, http://pbs.twimg.com/profile_images/424369833333886976/rFFLmpVb.jpeg," ""Dans mon coll\xe8ge ct l'inverse mon prof principal m'avais dit ""on ne peut pas envoyer tout le monde en pro tu vas en\u2026 https://t.co/CM1dlpawhH"""," <a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",neutral,1
Thu Mar 23, Thu Mar 23 00:39:30 2017,-117.958219,33.563618, United States," Newport Beach, CA", city,0, TMJ-CAO IT Jobs," ""Follow this account for geo-targeted Software Dev. - General/IT job tweets in Orange County, CA. Need help? Tweet us at @CareerArc!"""," Orange County, CA", False,555, http://www.careerarc.com/job-seeker, True,326,27301447, en, Eastern Time (US & Canada), Sat Mar 28 20:27:06 2009, http://pbs.twimg.com/profile_images/685225036882427904/R4EeMXUf.jpg," ""Founder of @the_UXSchool #backtoschool #ux #ui https://t.co/6a2Hd0BgXn"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 00:49:16 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""10 principle for creating amazing online retail experiences https://t.co/nupY57vQXx #CX #ecommerce #UX"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 00:59:27 2017,-105.109815,39.614151, United States," Denver, CO", city,568, Ariel Johnson," ""@UofDenver Alum | Design & Digital Marketing @ColoTechAsn | The furthest thing from perfect like everyone I know."""," Denver, CO", False,247, None, True,675,2828220428, en, None, Tue Sep 23 15:12:16 2014, http://pbs.twimg.com/profile_images/798569195885596672/i9fC0MPs.jpg," ""@raven9327 Exactly, but we do that in non-traditional way, like on the go. That\u2019s how our skill in UX goes unnoticed."""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 01:28:49 2017,-122.34266,37.699279, United States," Oakland, CA", city,553, Billie Mandel," ""nerdly sparkly goodness (femme firebrand | software | design | development | fiction | writing | art | management | reading | living | parenting)"""," Oaktown, CA", False,2051, None, True,1975,15666378, en, Pacific Time (US & Canada), Wed Jul 30 21:20:04 2008, http://pbs.twimg.com/profile_images/3570524711/2077c107db66db1fec08d326167c80e6.jpeg," ""Aprendiendo a implementar el modelo #HEART para la medici\xf3n de la #UX @UXacademy_es https://t.co/XeI1kynnpW"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 01:42:55 2017,-74.595391,40.64796, United States," Basking Ridge, NJ", city,7, GDKN," ""Staffing and Recruiting Leader""", Florida, False,808, http://www.gdkn.com/CareerOpportunities, True,1012,107210762, en, Eastern Time (US & Canada), Thu Jan 21 21:27:16 2010, http://pbs.twimg.com/profile_images/718438571909201922/VOLunzqQ.jpg," ""Join us on March 30th 6pm for an amazing UX workshop w/@PaulHongUX and @jarretblaze  https://t.co/KHZ0hXFXMp @arkusnexus @mindhub  #ux #TJ"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 01:49:22 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""Love this @antclarkecowell @matthewpack https://t.co/bmK12wdFbG"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 01:58:34 2017,-77.601044,37.447046, United States," Richmond, VA", city,459, GhostRed," ""@GE_Digital professionals in @CityRichmondVA building immersive technology competitions that connect ambitious engineers with world changing @GECareers"""," Glen Allen, VA", False,225, http://ghostred.com, True,400,7.76E+17, en, None, Wed Sep 14 13:57:52 2016, http://pbs.twimg.com/profile_images/776062816302358529/knsps2zz.jpg," ""Aprendiendo a implementar el modelo #HEART para la medici\xf3n de la #UX @UXacademy_es https://t.co/uqbJ13Fj4f"""," <a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",positive,1
Thu Mar 23, Thu Mar 23 02:08:28 2017,-122.514926,37.708075, United States," San Francisco, CA", city,4608, lukaszx2," ""Designer @Peek, Contributor & Mentor   @cascadesf #UXNight. Always available for a designer coffee."""," San Francisco, CA", False,708, http://lukaszlysakowski.com, True,1002,15599949, en, Pacific Time (US & Canada), Fri Jul 25 16:17:30 2008, http://pbs.twimg.com/profile_images/841027991912173568/S8lrm_VR.jpg," ""Potential intern? \U0001f447 https://t.co/szvQod3IUW"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 02:14:27 2017,-118.250227,33.732905, United States," Long Beach, CA", city,2381, Steven A. Chaparro," ""Storyteller. Strategist. I help guide vision addicts discover & embrace the space between vision & fulfillment | VP of Strategic Design | Visioneering Studios"""," Long Beach, CA", False,1905, https://m.facebook.com/theStevenAChaparro/, True,3384,31300065, en, Pacific Time (US & Canada), Wed Apr 15 01:46:16 2009, http://pbs.twimg.com/profile_images/833516154194767873/hgb7h01F.jpg," ""@now___here \u0430\u0433\u0430, \u043d\u043e UI \u0432\u0435\u0441\u044c ""\u0443\u0436\u0435 \u0438\u0437\u043e\u0431\u0440\u0435\u0442\u0451\u043d"", \u043a\u043e\u043f\u0438\u0440\u0443\u0439 \u0442\u043e\u043b\u044c\u043a\u043e, \u0430 \u043d\u0430\u0441\u0442\u043e\u044f\u0449\u0430\u044f UX \u043f\u043e\u0437\u0438\u0446\u0438\u044f \u043c\u0430\u043b\u043e \u0433\u0434\u0435 \u0435\u0441\u0442\u044c (\u0438 \u0435\u0441\u043b\u0438 \u0435\u0441\u0442\u044c \u0442\u043e \u043f\u0435\u0440\u0435\u0434\u0430\u0451\u0442\u0441\u044f \u043f\u043e \u043d\u0430\u0441\u043b\u0435\u0434\u0441\u0442\u0432\u0443)"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 02:26:25 2017,-122.436232,47.495315, United States," Seattle, WA", city,1765, Jaime Levy," ""Me = UX strategist, author, professor, lean startup freak, mom, ballerina, lefty. For info about my book & tour schedule, see http://userexperiencestrategy.com"""," Los Angeles, CA", False,3007, http://www.jlrinteractive.com, True,216,775246734, en, Arizona, Thu Aug 23 05:38:57 2012, http://pbs.twimg.com/profile_images/732621423684902912/HLBieb3n.jpg," ""#Spotify redesign concept in #AdobeXD... Repeat Grid feature is so time saving... Let's see how this goes \U0001f913\U0001f913 #UX #UI https://t.co/SxUiTMLCIe"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 02:44:05 2017,-117.282538,32.53962, United States," San Diego, CA", city,424, Patricia Erdei," ""UX Designer @Cisco. California-based. Transylvania-born and raised. Ex-Londoner. UCL alumna. UX, traveling, music and unicorns. _Î_∆ [Views = my own]"""," San Diego, CA", False,599, None, True,955,411108049, en, Amsterdam, Sun Nov 13 00:37:57 2011, http://pbs.twimg.com/profile_images/691988048410722304/85-Gdf3Z.jpg," ""Getting the hang of creating #Alexa skills, mass potential. Epic niche for agencies &amp; consultants in UK now #ux #conversationalarchitecture"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 02:49:21 2017,-122.514926,37.708075, United States," San Francisco, CA", city,4610, lukaszx2," ""Designer @Peek, Contributor & Mentor   @cascadesf #UXNight. Always available for a designer coffee."""," San Francisco, CA", False,708, http://lukaszlysakowski.com, True,1003,15599949, en, Pacific Time (US & Canada), Fri Jul 25 16:17:30 2008, http://pbs.twimg.com/profile_images/841027991912173568/S8lrm_VR.jpg," ""@now___here \u0432 \u043a\u0430\u0437\u0430\u043d\u0438 \u0432\u0441\u0435 \u0432\u0435\u0431 \u0434\u0438\u0437\u0430\u0439\u043d\u0435\u0440\u044b \u0441\u0447\u0438\u0442\u0430\u044e\u0442\u0441\u044f UI/UX \u043d\u043e \u043f\u043e \u043f\u0440\u0430\u0432\u0434\u0435 UX \u043d\u0438\u043a\u043e\u043c\u0443 \u043d\u0435 \u0434\u0430\u044e\u0442 \u0437\u0430\u043d\u0438\u043c\u0430\u0442\u044c\u0441\u044f (\u043f\u043e-\u043c\u043e\u0435\u043c\u0443)"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 02:49:29 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""Active testing! en clase ux del master en #webdesign de @bau_bcn y @runroom / con @moresimplicis https://t.co/4l17XlVKrd"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 02:52:34 2017,-122.514926,37.708075, United States," San Francisco, CA", city,4610, lukaszx2," ""Designer @Peek, Contributor & Mentor   @cascadesf #UXNight. Always available for a designer coffee."""," San Francisco, CA", False,708, http://lukaszlysakowski.com, True,1003,15599949, en, Pacific Time (US & Canada), Fri Jul 25 16:17:30 2008, http://pbs.twimg.com/profile_images/841027991912173568/S8lrm_VR.jpg," ""echosim.io is an awesome #Alexa browser sim. Straight from a hack event, vital tool! #ux #conversationalarchitecture"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 02:53:30 2017,-78.944895,35.644384, United States," Cary, NC", city,11166, Tavia Clark," ""Research Associate at The Friday Institute at NCSU | NCSLMA Social Media CoChair | CoCreator of #YearofYA http://bit.ly/yearofya | Views are my own."""," Raleigh, NC", False,1413, http://taviaclark.com, True,1078,69451883, en, Eastern Time (US & Canada), Fri Aug 28 00:21:47 2009, http://pbs.twimg.com/profile_images/841452809430147075/vlbnsAxV.jpg," ""We're #hiring! Click to apply: Senior UX Developer - https://t.co/ZrmKYXYGLZ #IT #LasVegas, NV #Job #Jobs #CareerArc"""," <a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",positive,1
Thu Mar 23, Thu Mar 23 03:03:25 2017,-122.436232,47.495315, United States," Seattle, WA", city,2432, Jason Justice, None, Seattle USA, False,749, http://www.citysoul.org, True,723,39581198, en, Pacific Time (US & Canada), Tue May 12 20:00:11 2009, http://pbs.twimg.com/profile_images/836287486594691072/tttWSc9Y.jpg," ""Intro Guide to #UX Reviews for Web #Designershttps://t.co/ELCZUQm8f3"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 03:09:14 2017,-122.514926,37.708075, United States," San Francisco, CA", city,4610, lukaszx2," ""Designer @Peek, Contributor & Mentor   @cascadesf #UXNight. Always available for a designer coffee."""," San Francisco, CA", False,708, http://lukaszlysakowski.com, True,1003,15599949, en, Pacific Time (US & Canada), Fri Jul 25 16:17:30 2008, http://pbs.twimg.com/profile_images/841027991912173568/S8lrm_VR.jpg," ""@DMMJill - ""In the empty spaces we grow into our future"" #Inspiration #design https://t.co/mtvk2Z3nWB"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neutral,1
Thu Mar 23, Thu Mar 23 03:18:05 2017,-96.769003,32.923164, United States," Richardson, TX", city,485, Pailin Engel _Îç≠," ""A UX Designer, a Photographer, and a Padawan Programmer. Lover of art, all things technology, and dogs! President of @UX_UTD | instagram:pie.rin"""," Dallas, TX", False,75, http://pailinengel.com, True,133,7.21E+17, en, None, Thu Apr 14 16:34:27 2016, http://pbs.twimg.com/profile_images/720651960278323202/j-CHyXLA.jpg," ""Great talk on Voice UX and Alexa by @rls175 @uxfailpodcast https://t.co/iOWMD3G5KY"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 03:31:13 2017,-96.769003,32.923164, United States," Richardson, TX", city,191, UX Club at UT Dallas," ""We aim to increase awareness of and create a community around user-centered design. We strive to learn, understand and create well-designed experiences."""," Richadson, TX", False,396, http://www.uxutd.com, True,206,2324666696, en, None, Mon Feb 03 02:27:32 2014, http://pbs.twimg.com/profile_images/445983395529506816/fO8WO_mS.png," ""We're #hiring! Click to apply: UX/UI Designer - https://t.co/qcshZKDiIA #IT #LosAngeles, CA #Job #Jobs #CareerArc"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 03:44:24 2017,-71.191421,42.227797, United States," Boston, MA", city,34, Jobs at Continuum, None, None, False,190, None, True,42,3431841232, en, Pacific Time (US & Canada), Wed Aug 19 17:47:29 2015, http://pbs.twimg.com/profile_images/634087033774800896/fBt8ZmFQ.png," ""Join the CSG International team! See our latest #job opening here: https://t.co/ljF6aYlbVI #API #SoftwareJobs #UX #QA #Engineering"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 03:49:37 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""User Emotion Analysis, \xbfc\xf3mo sacar partido de las emoci\xf3n para la experiencia del usuario? https://t.co/v7EOvGL0TN\u2026 https://t.co/hCZ3hy4AOI"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 04:26:30 2017,-74.041878,40.570842, United States," Brooklyn, NY", city,0, Albin H Wilﬁ∏n," ""22, diver, multimedia geek, superhero. Dev @yourmajestyco. @hyperisland alumnus. Mostly totally off topic & in Swedish."""," New York, NY, USA", False,579, http://alphahw.eu, True,1443,111856785, en, Stockholm, Sat Feb 06 10:56:23 2010, http://pbs.twimg.com/profile_images/632033240992256004/GSYyAzLe.jpg," ""See our latest #Boston, MA #job and click to apply: Experience Designer- UX - https://t.co/VDq8eQSvJi #BusinessMgmt\u2026 https://t.co/bu93wsof45"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",negative,1
Thu Mar 23, Thu Mar 23 04:49:41 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""@jaredbaldridge we run hipchat internally, but it's the UX that I think that sucks"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",neutral,1
Thu Mar 23, Thu Mar 23 05:34:30 2017,-122.436232,47.495315, United States," Seattle, WA", city,185, Reecha Bharali," ""Being for better"""," Seattle, WA", False,237, https://medium.com/@reecha, True,36,144157287, en, Pacific Time (US & Canada), Sat May 15 13:24:19 2010, http://pbs.twimg.com/profile_images/467182176597848064/WtKwimIj.jpeg," ""Want to learn how to Assess your UX Maturity? I'll be speaking at UX Scotland in June! https://t.co/3PyjUjuV4A\u2026 https://t.co/FxwXKgfzcw"""," <a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",positive,1
Thu Mar 23, Thu Mar 23 05:35:53 2017,-122.514926,37.708075, United States," San Francisco, CA", city,10252, Diego Alamir," ""Data-minded, customer-centric professional disrupting #SaaS markets. Passionate about the intersection of people & technology. Founder of @AllThingsCX _Î‚™_Îè__Íç_ÎÂ‘"""," San Francisco, CA", False,982, http://www.allthingscx.co, True,334,168279881, en, Pacific Time (US & Canada), Sun Jul 18 22:43:43 2010, http://pbs.twimg.com/profile_images/843373900310372352/4zlK4Fwp.jpg," ""Having the Remove Download action hidden within the Downloaded button is not good. Obvious always wins. UX @apple\u2026 https://t.co/wewgbu1G3q"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 05:49:43 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,438, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""Ux \u0442\u043e \u0442\u0430\u043a\u0430 \u0448\u0442\u0443\u043a\u0430 \u0434\u0454\u0440\u0437\u043a\u0430 \u043f\u043e \u0443\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438 #\u0446\u0435 \u0442\u043e\u0434\u0456 \u043a\u043e\u043b\u0438 \u0442\u0430\u043a @ \u041b\u044c\u0432\u0456\u0432 https://t.co/tsDiQboKsb"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
Thu Mar 23, Thu Mar 23 06:02:06 2017,-74.026675,40.683935, United States," Manhattan, NY", city,132, Constance Chung," ""aka Connie | PE @ NYC | @uoftengineering w/ a tendency to #optimize | All-time #foodie anything gastronomic""", New York | Toronto | Hong Kong, False,177, None, True,324,476248369, en, Eastern Time (US & Canada), Fri Jan 27 22:53:55 2012, http://pbs.twimg.com/profile_images/608380273923883008/cC9HCWlK.jpg," ""UX tip: less is better. We redesigned the Open Cabinet Dialog &amp; made it lean! Contrast on dark &amp; light backgrounds\u2026 https://t.co/64LgRV94aB"""," <a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",positive,1
Thu Mar 23, Thu Mar 23 06:49:51 2017,-87.940033,41.644102, United States," Chicago, IL", city,10, CSGI Careers," ""CSG International Delivers Business Solutions to the Majority of the Top 100 Global Communications Service Providers Worldwide. We are Hiring!"""," Englewood, Co", False,437, None, True,589,2916751741, en, None, Tue Dec 02 15:23:56 2014, http://pbs.twimg.com/profile_images/560503709742813184/VwSDAHTS.jpeg," ""@InVisionApp and @the_UXSchool thank you for the great movie about design \U0001f468\u200d\U0001f3a8\U0001f469\u200d\U0001f3a8 https://t.co/xeze6xVpP6 #design #ux #ui #movie"""," <a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",positive,1
